20.5400, 23.8100,-41.8700,32.0000,9.0000
20.5400, 23.1200,-31.3300,33.0000,9.0000
20.5400, 26.8200,-27.8400,34.0000,9.0000
20.5400, 29.2600,-25.0100,35.0000,9.0000
20.5400, 22.7400,-16.6500,36.0000,9.0000
20.5400, 24.1400,-14.3300,37.0000,9.0000
20.5400, 34.4400,-14.6900,38.0000,9.0000
20.5400, 35.4400,-10.4000,39.0000,9.0000
20.5400, 35.9700, -6.3300,40.0000,9.0000
20.5400, 36.4200, -2.0800,41.0000,9.0000
15.6000, -0.0200,  0.0200,1.0000,10.0000
